rand_urban_dist,rand_non_urb_dist,leaid,nlscdsch,sch_name,lea_name,lcity,fipst,lstate,cnty,nmcnty,lat,lon,lstreet,lzip,title_one,sch_level,gslo,gshi,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,school_sample
11,,3701920,370192000818,Brightwood Elementary,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.147891,-79.751726,2001 Brightwood School Road,27405,1,Elementary,PK,5,84,102,90,93,77,,,,,,,,0
11,,3701920,370192000835,Northeast Guilford Middle,GUILFORD COUNTY SCHOOLS,MCLEANSVILLE,37,NC,37081,GUILFORD COUNTY,36.161235,-79.674743,6720 McLeansville Road,27301,1,Middle,6,8,,,,,,252,251,201,,,,,0
11,,3701920,370192001865,Pilot Elementary,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.026537,-79.89192,4701 Chimney Springs Drive,27407,1,Elementary,PK,5,98,90,113,105,114,,,,,,,,0
11,,3701920,370192002669,Middle College at NC A&T,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.076734,-79.770181,1601 East Market Street,27411,0,High,9,12,,,,,,,,,32,32,25,34,0
11,,3701920,370192000955,Ferndale Middle,GUILFORD COUNTY SCHOOLS,HIGH POINT,37,NC,37081,GUILFORD COUNTY,35.956722,-80.016136,701 Ferndale Boulevard,27262,1,Middle,6,8,,,,,,267,223,242,,,,,0
11,,3701920,370192002583,Waldo C Falkener Sr Elementary,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.081411,-79.735837,3931 Naco Road,27401,1,Elementary,PK,5,98,101,99,85,96,,,,,,,,0
11,,3701920,370192000961,Welborn Middle,GUILFORD COUNTY SCHOOLS,HIGH POINT,37,NC,37081,GUILFORD COUNTY,35.981914,-79.990607,1710 McGuinn Drive,27265,1,Middle,6,8,,,,,,115,122,109,,,,,0
11,,3701920,370192000840,Oak Ridge Elementary,GUILFORD COUNTY SCHOOLS,OAK RIDGE,37,NC,37081,GUILFORD COUNTY,36.168972,-79.993733,2050 Oak Ridge Road,27310,0,Elementary,PK,5,104,118,137,130,142,,,,,,,,0
11,,3701920,370192002771,Middle College at GTCC-Greensboro,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.088849,-79.72752,3505 East Wendover Avenue,27405,0,High,9,13,,,,,,,,,26,28,32,34,0
11,,3701920,370192000832,Eastern Guilford Middle,GUILFORD COUNTY SCHOOLS,GIBSONVILLE,37,NC,37081,GUILFORD COUNTY,36.0925,-79.616108,435 Peeden Drive,27249,1,Middle,6,8,,,,,,323,334,301,,,,,0
11,,3701920,370192000771,Cyrus P Frazier Elementary,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.011974,-79.825302,4215 Galway Drive,27406,1,Elementary,PK,5,47,51,45,54,52,,,,,,,,0
11,,3701920,370192000814,Alamance Elementary,GUILFORD COUNTY SCHOOLS,GREENSBORO,37,NC,37081,GUILFORD COUNTY,36.017732,-79.708593,3600 Williams Dairy Road,27406,0,Elementary,PK,5,89,95,72,109,89,,,,,,,,0
12,,4203570,420357003463,Nitschmann MS,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42077,LEHIGH COUNTY,40.626714,-75.397711,1002 W. Union Blvd,18018,0,Middle,6,8,,,,,,269,282,257,,,,,0
12,,4203570,420357003458,Freemansburg El Sch,BETHLEHEM AREA SD,FREEMANSBURG,42,PA,42095,NORTHAMPTON COUNTY,40.626776,-75.339966,501 Monroe St,18017,1,Elementary,KG,5,60,59,70,68,63,,,,,,,,0
12,,4203570,420357003455,Miller Heights El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.648264,-75.326641,3605 Allen St,18020,0,Elementary,KG,5,69,71,79,56,96,,,,,,,,0
12,,4203570,420357006722,Donegan El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.610868,-75.359983,1210 East 4th St,18015,1,Elementary,PK,5,79,80,73,89,69,,,,,,,,0
12,,4203570,420357003465,Liberty HS,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.629413,-75.371749,1115 Linden St,18018,1,High,9,12,,,,,,,,,737,663,656,670,1
12,,4203570,420357003456,Farmersville El Sch,BETHLEHEM AREA SD,EASTON,42,PA,42095,NORTHAMPTON COUNTY,40.665657,-75.299107,7036 Wm Penn Highway,18045,0,Elementary,KG,5,67,52,82,76,80,,,,,,,,0
12,,4203570,420357006633,Thomas Jefferson El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.622861,-75.368426,404 E North St,18018,1,Elementary,KG,5,27,38,47,37,51,,,,,,,,1
12,,4203570,420357006723,Fountain Hill El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42077,LEHIGH COUNTY,40.598405,-75.396931,1330 Church St,18015,1,Elementary,KG,5,86,80,95,94,82,,,,,,,,1
12,,4203570,420357004956,East Hills MS,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.664109,-75.344007,2005 Chester Rd,18017,0,Middle,6,8,,,,,,321,341,385,,,,,1
12,,4203570,420357003453,Clearview El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42077,LEHIGH COUNTY,40.637527,-75.418297,2121 Abington Rd,18018,1,Elementary,KG,5,58,57,50,60,63,,,,,,,,0
12,,4203570,420357003442,James Buchanan El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42077,LEHIGH COUNTY,40.637896,-75.406843,1621 Catasauqua Road,18017,1,Elementary,KG,5,57,55,45,46,48,,,,,,,,0
12,,4203570,420357003449,Governor Wolf El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.652861,-75.343566,1920 Butztown Rd,18017,1,Elementary,KG,5,76,68,67,75,86,,,,,,,,0
12,,4203570,420357003462,Northeast MS,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.630089,-75.362629,1170 Fernwood St,18018,1,Middle,6,8,,,,,,258,266,262,,,,,0
12,,4203570,420357006634,William Penn El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.62806,-75.381173,1002 Main St,18018,1,Elementary,KG,5,44,43,38,47,39,,,,,,,,0
12,,4203570,420357003464,Broughal MS,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.608392,-75.380721,114 West Morton Street,18015,1,Middle,6,8,,,,,,164,153,172,,,,,1
12,,4203570,420357003443,Lincoln El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.638049,-75.350739,1260 Gresham St,18017,1,Elementary,KG,5,60,58,50,49,58,,,,,,,,0
12,,4203570,420357004957,Freedom HS,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.664412,-75.339659,3149 Chester Ave,18020,0,High,9,12,,,,,,,,,503,471,476,476,1
12,,4203570,420357003452,Spring Garden El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.647335,-75.359987,901 North Blvd,18017,0,Elementary,KG,5,95,95,91,78,93,,,,,,,,0
12,,4203570,420357003436,Calypso El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42077,LEHIGH COUNTY,40.618229,-75.396939,1021 Calypso Ave,18018,1,Elementary,PK,5,38,35,35,37,38,,,,,,,,0
12,,4203570,420357003459,Hanover El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.668241,-75.402056,3890 Jacksonville Rd,18017,0,Elementary,KG,5,46,39,37,44,43,,,,,,,,0
12,,4203570,420357003454,Marvine El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.633629,-75.344996,1425 Livingston St,18017,1,Elementary,PK,5,41,46,59,47,57,,,,,,,,0
12,,4203570,420357005063,Asa Packer El Sch,BETHLEHEM AREA SD,BETHLEHEM,42,PA,42095,NORTHAMPTON COUNTY,40.656675,-75.411182,1650 Kenwood Dr,18017,0,Elementary,KG,5,66,53,58,41,63,,,,,,,,0
13,,2615150,261515005192,Quest High School,FREMONT PUBLIC SCHOOL DISTRICT,FREMONT,26,MI,26123,NEWAYGO COUNTY,43.461274,-85.951391,350 CEDAR ST,49412,0,High,9,12,,,,,,,,,8,11,17,44,1
13,,2615150,261515005195,Fremont Middle School,FREMONT PUBLIC SCHOOL DISTRICT,FREMONT,26,MI,26123,NEWAYGO COUNTY,43.460587,-85.954428,500 WOODROW ST,49412,1,Middle,6,8,,,,,,168,157,152,,,,,1
13,,2615150,261515005194,Fremont High School,FREMONT PUBLIC SCHOOL DISTRICT,FREMONT,26,MI,26123,NEWAYGO COUNTY,43.45778,-85.948017,5421 S Warner Ave,49412,0,High,9,12,,,,,,,,,182,161,187,178,1
13,,2615150,261515000955,Pathfinder Elementary School,FREMONT PUBLIC SCHOOL DISTRICT,FREMONT,26,MI,26123,NEWAYGO COUNTY,43.475655,-85.948566,109 WEST 44TH ST,49412,1,Elementary,PK,2,144,112,1,,,,,,,,,,1
13,,2615150,261515005193,Daisy Brook Elementary School,FREMONT PUBLIC SCHOOL DISTRICT,FREMONT,26,MI,26123,NEWAYGO COUNTY,43.472363,-85.94389,502 NORTH DIVISION AVE,49412,1,Elementary,3,5,,,134,149,152,,,,,,,,1
14,,2400510,240051001029,Fairmont Heights High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANDOVER,24,MD,24033,PRINCE GEORGE'S COUNTY,38.917765,-76.895031,6501 Columbia Park Rd,20785,1,High,9,12,,,,,,,,,199,209,161,140,0
14,,2400510,240051001126,Parkdale High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,RIVERDALE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.970059,-76.904429,6001 Good Luck Rd,20737,1,High,9,12,,,,,,,,,759,610,521,512,0
14,,2400510,240051001573,Rosa L. Parks Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,HYATTSVILLE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.965607,-76.97243,6111 Ager Rd,20782,1,Elementary,PK,6,94,85,92,92,110,87,,,,,,,0
14,,2400510,240051001556,Panorama Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,TEMPLE HILLS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.835605,-76.969679,2002 Callaway St,20748,1,Elementary,PK,6,99,99,75,92,91,8,,,,,,,0
14,,2400510,240051001176,Thomas S. Stone Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,MT RAINIER,24,MD,24033,PRINCE GEORGE'S COUNTY,38.94593,-76.962739,4500 34th St,20712,1,Elementary,PK,5,99,95,96,103,122,,,,,,,,0
14,,2400510,240051001018,Deerfield Run Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LAUREL,24,MD,24033,PRINCE GEORGE'S COUNTY,39.071107,-76.846561,13000 Laurel-Bowie Rd,20708,1,Elementary,PK,5,84,104,101,95,86,,,,,,,,0
14,,2400510,240051001174,Thomas G. Pullen School,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANDOVER,24,MD,24033,PRINCE GEORGE'S COUNTY,38.900128,-76.855136,700 Brightseat Rd,20785,0,Elementary,KG,8,74,74,75,76,75,100,100,96,,,,,0
14,,2400510,240051000972,Avalon Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,FORT WASHINGTON,24,MD,24033,PRINCE GEORGE'S COUNTY,38.79119,-76.942191,7302 Webster Lane,20744,0,Elementary,PK,6,49,40,74,51,47,55,,,,,,,0
14,,2400510,240051001052,Gwynn Park High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BRANDYWINE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.701986,-76.870528,13800 Brandywine Rd,20613,0,High,9,12,,,,,,,,,257,234,239,253,0
14,,2400510,240051001477,Walker Mill Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,CAPITOL HEIGHTS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.876868,-76.885477,800 Karen Blvd,20743,0,Middle,6,8,,,,,,156,281,297,,,,,0
14,,2400510,240051001472,Kettering Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,24,MD,24033,PRINCE GEORGE'S COUNTY,38.894992,-76.810993,65 Herrington Dr,20774,0,Middle,6,8,,,,,,246,242,245,,,,,0
14,,2400510,240051001135,Highland Park Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANDOVER,24,MD,24033,PRINCE GEORGE'S COUNTY,38.903536,-76.893507,6501 Lowland Dr,20785,1,Elementary,PK,6,38,54,51,63,67,36,,,,,,,0
14,,2400510,240051001272,Berwyn Heights Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BERWYN HEIGHTS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.992039,-76.909473,6200 Pontiac St,20740,1,Elementary,KG,6,77,64,73,70,66,75,,,,,,,0
14,,2400510,240051001004,Charles Carroll Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,NEW CARROLLTON,24,MD,24033,PRINCE GEORGE'S COUNTY,38.96731,-76.881409,6130 Lamont Dr,20784,1,Middle,6,8,,,,,,167,548,505,,,,,0
14,,2400510,240051001003,Chapel Forge Early Childhood Center,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BOWIE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.986575,-76.736622,12711 Milan Way,20715,1,Elementary,PK,PK,,,,,,,,,,,,,0
14,,2400510,240051001476,Prekindergarten Offsites,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,OXON HILL,24,MD,24033,PRINCE GEORGE'S COUNTY,38.818691,-76.981112,1616 Owens Road,20745,0,Elementary,PK,PK,,,,,,,,,,,,,0
14,,2400510,240051001060,Hillcrest Heights Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,TEMPLE HILLS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.830335,-76.96036,4305 22nd Place,20748,1,Elementary,PK,5,63,74,81,89,73,,,,,,,,0
14,,2400510,240051001101,Martin Luther King Jr. Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BELTSVILLE,24,MD,24033,PRINCE GEORGE'S COUNTY,39.054873,-76.909346,4545 Ammendale Rd,20705,0,Middle,6,8,,,,,,313,222,227,,,,,0
14,,2400510,240051000974,Barnaby Manor Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,OXON HILL,24,MD,24033,PRINCE GEORGE'S COUNTY,38.816424,-76.965164,2411 Owens Rd,20745,1,Elementary,PK,5,73,71,79,73,74,,,,,,,,0
14,,2400510,240051000992,Brandywine Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BRANDYWINE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.696484,-76.852593,14101 Brandywine Rd,20613,0,Elementary,KG,5,66,62,62,68,90,,,,,,,,0
14,,2400510,240051001132,Potomac Landing Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,FORT WASHINGTON,24,MD,24033,PRINCE GEORGE'S COUNTY,38.718351,-77.004191,12500 Fort Washington Rd,20744,0,Elementary,PK,5,45,58,78,67,67,,,,,,,,0
14,,2400510,240051001064,Hyattsville Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,HYATTSVILLE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.954442,-76.942452,5311 43rd Ave,20781,1,Elementary,PK,5,88,84,81,99,76,,,,,,,,0
14,,2400510,240051001180,Waldon Woods Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,CLINTON,24,MD,24033,PRINCE GEORGE'S COUNTY,38.748833,-76.900321,10301 Thrift Rd,20735,0,Elementary,PK,5,111,113,108,121,114,,,,,,,,0
14,,2400510,240051001034,Drew Freeman Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,SUITLAND,24,MD,24033,PRINCE GEORGE'S COUNTY,38.855069,-76.919479,2600 Brooks Dr,20746,1,Middle,6,8,,,,,,195,294,288,,,,,0
14,,2400510,240051000999,Carole Highlands Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,TAKOMA PARK,24,MD,24033,PRINCE GEORGE'S COUNTY,38.984016,-76.983644,1610 Hannon St,20912,1,Elementary,PK,6,53,84,51,82,63,57,,,,,,,0
14,,2400510,240051001030,Flintstone Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,OXON HILL,24,MD,24033,PRINCE GEORGE'S COUNTY,38.806865,-76.99528,800 Comanche Dr,20745,1,Elementary,PK,5,61,64,72,87,60,,,,,,,,0
14,,2400510,240051002951,Charles Herbert Flowers High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,SPRINGDALE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.931495,-76.835031,10001 Ardwick-Ardmore Rd,20774,0,High,9,12,,,,,,,,,514,566,484,498,0
14,,2400510,240051001130,Phyllis E. Williams Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,24,MD,24033,PRINCE GEORGE'S COUNTY,38.889231,-76.839705,9601 Prince Pl,20774,0,Elementary,KG,6,84,77,60,17,11,16,,,,,,,0
14,,2400510,240051001092,Laurel High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LAUREL,24,MD,24033,PRINCE GEORGE'S COUNTY,39.09434,-76.867634,8000 Cherry Ln,20707,0,High,9,12,,,,,,,,,534,531,441,434,0
14,,2400510,240051001731,Kenmoor Early Childhood Center,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANDOVER,24,MD,24033,PRINCE GEORGE'S COUNTY,38.927531,-76.866958,3211 82nd Ave,20785,0,Elementary,PK,PK,,,,,,,,,,,,,0
14,,2400510,240051001154,Seabrook Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,SEABROOK,24,MD,24033,PRINCE GEORGE'S COUNTY,38.96805,-76.84094,6001 Seabrook Rd,20706,1,Elementary,PK,5,51,56,44,52,51,,,,,,,,0
14,,2400510,240051001097,Magnolia Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANHAM,24,MD,24033,PRINCE GEORGE'S COUNTY,38.984256,-76.862455,8400 Nightingale Dr,20706,1,Elementary,PK,6,59,70,89,79,78,50,,,,,,,0
14,,2400510,240051001150,Samuel Chase Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,TEMPLE HILLS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.809636,-76.951596,5700 Fisher Rd,20748,1,Elementary,PK,5,63,50,48,57,45,,,,,,,,0
14,,2400510,240051002950,William Schmidt Environmental Center,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BRANDYWINE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.634847,-76.756051,18501 Aquasco Rd,20613,0,,,,,,,,,,,,,,,,0
14,,2400510,240051001140,Riverdale Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,RIVERDALE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.961265,-76.928354,5006 Riverdale Rd,20737,1,Elementary,PK,5,119,107,149,101,122,,,,,,,,0
14,,2400510,240051001424,Tall Oaks High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BOWIE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.919472,-76.758865,2112 Church Rd,20721,1,High,11,12,,,,,,,,,,,29,54,0
14,,2400510,240051001100,Marlton Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,24,MD,24033,PRINCE GEORGE'S COUNTY,38.772365,-76.789096,8506 Old Colony Dr S,20772,0,Elementary,PK,5,51,46,36,44,53,,,,,,,,0
14,,2400510,240051001245,Dora Kennedy French Immersion,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,SEABROOK,24,MD,24033,PRINCE GEORGE'S COUNTY,38.99719,-76.902184,8950 Edmonston Rd,20706,0,Elementary,KG,8,100,93,90,71,66,52,56,43,,,,,0
14,,2400510,240051001021,Doswell E. Brooks Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,CAPITAL HEIGHTS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.8712,-76.910326,1301 Brooke Rd,20743,1,Elementary,PK,6,26,28,31,35,17,26,,,,,,,0
14,,2400510,240051001063,Hollywood Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,COLLEGE PARK,24,MD,24033,PRINCE GEORGE'S COUNTY,39.015122,-76.922759,9811 49th Ave,20740,1,Elementary,PK,5,83,65,51,56,73,,,,,,,,0
14,,2400510,240051000870,John Hanson Montessori,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,OXON HILL,24,MD,24033,PRINCE GEORGE'S COUNTY,38.802363,-76.992471,6360 Oxon Hill Rd,20745,0,Elementary,PK,8,55,48,36,40,39,24,28,31,,,,,0
14,,2400510,240051001001,Catherine T. Reed Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANHAM,24,MD,24033,PRINCE GEORGE'S COUNTY,38.989601,-76.84162,9501 Greenbelt Rd,20706,1,Elementary,PK,5,90,70,81,80,72,,,,,,,,0
14,,2400510,240051001473,Kenmoor Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LANDOVER,24,MD,24033,PRINCE GEORGE'S COUNTY,38.925288,-76.867411,2500 Kenmoor Dr,20785,0,Middle,6,8,,,,,,229,337,319,,,,,0
14,,2400510,240051001136,Princeton Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,SUITLAND,24,MD,24033,PRINCE GEORGE'S COUNTY,38.81326,-76.902035,6101 Baxter Dr,20746,1,Elementary,PK,6,36,39,59,53,44,43,,,,,,,0
14,,2400510,240051001684,Benjamin D. Foulois Academy,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,MORNINGSIDE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.826719,-76.886503,4601 Beauford Rd,20746,0,Elementary,KG,8,50,48,50,49,49,73,83,85,,,,,0
14,,2400510,240051001542,Dr. Henry A. Wise Jr. High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,24,MD,24033,PRINCE GEORGE'S COUNTY,38.833955,-76.787819,12650 Brooke Lane,20772,0,High,9,12,,,,,,,,,578,613,638,492,0
14,,2400510,240051000998,Carmody Hills Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,CAPITOL HEIGHTS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.895964,-76.888085,401 Jadeleaf Ave,20743,1,Elementary,PK,5,60,60,73,76,69,,,,,,,,0
14,,2400510,240051001697,Barack Obama Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,24,MD,24033,PRINCE GEORGE'S COUNTY,38.83409,-76.786406,12700 Brooke Ln,20772,0,Elementary,PK,5,114,118,106,144,116,,,,,,,,0
14,,2400510,240051001474,Glenn Dale Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,GLENN DALE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.981331,-76.816635,6700 Glenn Dale Rd,20769,0,Elementary,KG,5,99,107,77,98,110,,,,,,,,0
14,,2400510,240051001027,Eleanor Roosevelt High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,GREENBELT,24,MD,24033,PRINCE GEORGE'S COUNTY,38.994714,-76.86967,7601 Hanover Pkwy,20770,0,High,9,12,,,,,,,,,677,645,652,628,0
14,,2400510,240051001134,Frances Fuchs Early Childhood Center,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BELTSVILLE,24,MD,24033,PRINCE GEORGE'S COUNTY,39.03538,-76.943567,11011 Cherry Hill Road,20705,0,Elementary,PK,PK,,,,,,,,,,,,,0
14,,2400510,240051001077,Kenilworth Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BOWIE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.959358,-76.734671,12520 Kembridge Dr,20715,0,Elementary,KG,5,59,58,46,65,49,,,,,,,,0
14,,2400510,240051000714,Scotchtown Hills Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LAUREL,24,MD,24033,PRINCE GEORGE'S COUNTY,39.108605,-76.878152,15950 Dorset Rd,20707,1,Elementary,PK,6,106,97,102,103,123,80,,,,,,,0
14,,2400510,240051001010,Clinton Grove Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,CLINTON,24,MD,24033,PRINCE GEORGE'S COUNTY,38.761139,-76.921901,9420 Temple Hill Rd,20735,1,Elementary,KG,5,45,53,42,41,43,,,,,,,,0
14,,2400510,240051001119,Overlook Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,TEMPLE HILLS,24,MD,24033,PRINCE GEORGE'S COUNTY,38.848643,-76.95027,3298 Curtis Dr,20748,0,Elementary,KG,3,63,57,52,,,,,,,,,,0
14,,2400510,240051001217,Lake Arbor Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,MITCHELLVILLE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.903694,-76.82929,10205 Lake Arbor Way,20721,0,Elementary,PK,5,80,91,94,97,89,,,,,,,,0
14,,2400510,240051001049,Greenbelt Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,GREENBELT,24,MD,24033,PRINCE GEORGE'S COUNTY,38.999181,-76.902955,6301 Breezewood Dr,20770,1,Middle,6,8,,,,,,355,456,504,,,,,0
14,,2400510,240051001386,Woodridge Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,HYATTSVILLE,24,MD,24033,PRINCE GEORGE'S COUNTY,38.950718,-76.891448,5001 Flintridge Dr,20784,1,Elementary,PK,6,45,44,46,40,51,53,,,,,,,0
14,,2400510,240051001024,Dwight D. Eisenhower Middle,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,LAUREL,24,MD,24033,PRINCE GEORGE'S COUNTY,39.079436,-76.854176,13725 Briarwood Dr,20708,1,Middle,6,8,,,,,,251,344,336,,,,,0
14,,2400510,240051001129,Patuxent Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,UPPER MARLBORO,24,MD,24033,PRINCE GEORGE'S COUNTY,38.827509,-76.709731,4410 Bishopmill Dr,20772,0,Elementary,PK,5,37,28,42,52,45,,,,,,,,0
14,,2400510,240051000987,Bladensburg High,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,BLADENSBURG,24,MD,24033,PRINCE GEORGE'S COUNTY,38.942431,-76.917836,4200 57th Ave,20710,1,High,9,12,,,,,,,,,574,596,406,339,0
14,,2400510,240051001124,Paint Branch Elementary,PRINCE GEORGE'S COUNTY PUBLIC SCHOOLS,COLLEGE PARK,24,MD,24033,PRINCE GEORGE'S COUNTY,38.986824,-76.926174,5101 Pierce Ave,20740,1,Elementary,PK,6,42,47,37,52,56,40,,,,,,,0
